Testing endpoint tetr=46 and laci=14
t0 = 36 ; l0 = 14 <- t1 = 36 ; l1 = 15 <- t2 = 36 ; l2 = 16
t0 = 36 ; l0 = 14 <- t1 = 26 ; l1 = 14 <- t2 = 26 ; l2 = 15
t0 = 36 ; l0 = 14 <- t1 = 37 ; l1 = 14 <- t2 = 27 ; l2 = 14
t0 = 36 ; l0 = 14 <- t1 = 36 ; l1 = 15 <- t2 = 26 ; l2 = 15
t0 = 36 ; l0 = 14 <- t1 = 36 ; l1 = 15 <- t2 = 37 ; l2 = 15
t0 = 36 ; l0 = 14 <- t1 = 26 ; l1 = 14 <- t2 = 16 ; l2 = 14
t0 = 36 ; l0 = 14 <- t1 = 37 ; l1 = 14 <- t2 = 38 ; l2 = 14
t0 = 36 ; l0 = 14 <- t1 = 26 ; l1 = 14 <- t2 = 27 ; l2 = 14
t0 = 36 ; l0 = 14 <- t1 = 37 ; l1 = 14 <- t2 = 37 ; l2 = 15
t0 = 36 ; l0 = 14 <- t1 = 36 ; l1 = 4 <- t2 = 36 ; l2 = 5
t0 = 36 ; l0 = 14 <- t1 = 37 ; l1 = 14 <- t2 = 37 ; l2 = 4
t0 = 36 ; l0 = 14 <- t1 = 36 ; l1 = 15 <- t2 = 36 ; l2 = 5
t0 = 36 ; l0 = 14 <- t1 = 36 ; l1 = 4 <- t2 = 26 ; l2 = 4
t0 = 36 ; l0 = 14 <- t1 = 36 ; l1 = 4 <- t2 = 37 ; l2 = 4
t0 = 36 ; l0 = 14 <- t1 = 26 ; l1 = 14 <- t2 = 26 ; l2 = 4
