Testing endpoint tetr=79 and laci=19
t0 = 79 ; l0 = 20 <- t1 = 79 ; l1 = 21 <- t2 = 80 ; l2 = 21
t0 = 79 ; l0 = 20 <- t1 = 69 ; l1 = 20 <- t2 = 59 ; l2 = 20
t0 = 79 ; l0 = 20 <- t1 = 80 ; l1 = 20 <- t2 = 70 ; l2 = 20
t0 = 79 ; l0 = 20 <- t1 = 69 ; l1 = 20 <- t2 = 70 ; l2 = 20
t0 = 79 ; l0 = 20 <- t1 = 80 ; l1 = 20 <- t2 = 81 ; l2 = 20
t0 = 79 ; l0 = 20 <- t1 = 69 ; l1 = 20 <- t2 = 69 ; l2 = 21
t0 = 79 ; l0 = 20 <- t1 = 80 ; l1 = 20 <- t2 = 80 ; l2 = 21
t0 = 79 ; l0 = 20 <- t1 = 79 ; l1 = 21 <- t2 = 79 ; l2 = 22
t0 = 79 ; l0 = 20 <- t1 = 79 ; l1 = 21 <- t2 = 69 ; l2 = 21
