Testing endpoint tetr=141 and laci=19
t0 = 141 ; l0 = 20 <- t1 = 131 ; l1 = 20 <- t2 = 121 ; l2 = 20
t0 = 141 ; l0 = 20 <- t1 = 141 ; l1 = 21 <- t2 = 131 ; l2 = 21
t0 = 141 ; l0 = 20 <- t1 = 142 ; l1 = 20 <- t2 = 132 ; l2 = 20
t0 = 141 ; l0 = 20 <- t1 = 131 ; l1 = 20 <- t2 = 132 ; l2 = 20
t0 = 141 ; l0 = 20 <- t1 = 141 ; l1 = 21 <- t2 = 141 ; l2 = 22
t0 = 141 ; l0 = 20 <- t1 = 131 ; l1 = 20 <- t2 = 131 ; l2 = 21
t0 = 141 ; l0 = 20 <- t1 = 142 ; l1 = 20 <- t2 = 143 ; l2 = 20
t0 = 141 ; l0 = 20 <- t1 = 141 ; l1 = 21 <- t2 = 142 ; l2 = 21
t0 = 141 ; l0 = 20 <- t1 = 142 ; l1 = 20 <- t2 = 142 ; l2 = 21
