Testing endpoint tetr=207 and laci=19
t0 = 207 ; l0 = 20 <- t1 = 197 ; l1 = 20 <- t2 = 187 ; l2 = 20
t0 = 207 ; l0 = 20 <- t1 = 208 ; l1 = 20 <- t2 = 198 ; l2 = 20
t0 = 207 ; l0 = 20 <- t1 = 207 ; l1 = 21 <- t2 = 208 ; l2 = 21
t0 = 207 ; l0 = 20 <- t1 = 197 ; l1 = 20 <- t2 = 198 ; l2 = 20
t0 = 207 ; l0 = 20 <- t1 = 208 ; l1 = 20 <- t2 = 209 ; l2 = 20
t0 = 207 ; l0 = 20 <- t1 = 197 ; l1 = 20 <- t2 = 197 ; l2 = 21
t0 = 207 ; l0 = 20 <- t1 = 207 ; l1 = 20 <- t2 = 197 ; l2 = 20
t0 = 207 ; l0 = 20 <- t1 = 208 ; l1 = 20 <- t2 = 208 ; l2 = 21
t0 = 207 ; l0 = 20 <- t1 = 207 ; l1 = 21 <- t2 = 207 ; l2 = 21
t0 = 207 ; l0 = 20 <- t1 = 207 ; l1 = 20 <- t2 = 207 ; l2 = 21
t0 = 207 ; l0 = 20 <- t1 = 207 ; l1 = 21 <- t2 = 197 ; l2 = 21
t0 = 207 ; l0 = 20 <- t1 = 207 ; l1 = 21 <- t2 = 207 ; l2 = 22
t0 = 207 ; l0 = 20 <- t1 = 207 ; l1 = 20 <- t2 = 208 ; l2 = 20
t0 = 207 ; l0 = 20 <- t1 = 208 ; l1 = 20 <- t2 = 208 ; l2 = 20
t0 = 207 ; l0 = 20 <- t1 = 207 ; l1 = 20 <- t2 = 207 ; l2 = 20
