Testing endpoint tetr=46 and laci=18
t0 = 36 ; l0 = 18 <- t1 = 26 ; l1 = 18 <- t2 = 26 ; l2 = 19
t0 = 36 ; l0 = 18 <- t1 = 36 ; l1 = 19 <- t2 = 36 ; l2 = 20
t0 = 36 ; l0 = 18 <- t1 = 37 ; l1 = 18 <- t2 = 27 ; l2 = 18
t0 = 36 ; l0 = 18 <- t1 = 37 ; l1 = 18 <- t2 = 38 ; l2 = 18
t0 = 36 ; l0 = 18 <- t1 = 36 ; l1 = 8 <- t2 = 26 ; l2 = 8
t0 = 36 ; l0 = 18 <- t1 = 26 ; l1 = 18 <- t2 = 16 ; l2 = 18
t0 = 36 ; l0 = 18 <- t1 = 36 ; l1 = 19 <- t2 = 37 ; l2 = 19
t0 = 36 ; l0 = 18 <- t1 = 26 ; l1 = 18 <- t2 = 27 ; l2 = 18
t0 = 36 ; l0 = 18 <- t1 = 36 ; l1 = 19 <- t2 = 26 ; l2 = 19
t0 = 36 ; l0 = 18 <- t1 = 37 ; l1 = 18 <- t2 = 37 ; l2 = 19
t0 = 36 ; l0 = 18 <- t1 = 36 ; l1 = 19 <- t2 = 36 ; l2 = 9
t0 = 36 ; l0 = 18 <- t1 = 26 ; l1 = 18 <- t2 = 26 ; l2 = 8
t0 = 36 ; l0 = 18 <- t1 = 36 ; l1 = 8 <- t2 = 36 ; l2 = 9
t0 = 36 ; l0 = 18 <- t1 = 36 ; l1 = 8 <- t2 = 37 ; l2 = 8
t0 = 36 ; l0 = 18 <- t1 = 37 ; l1 = 18 <- t2 = 37 ; l2 = 8
