Testing endpoint tetr=168 and laci=19
t0 = 168 ; l0 = 20 <- t1 = 158 ; l1 = 20 <- t2 = 148 ; l2 = 20
t0 = 168 ; l0 = 20 <- t1 = 168 ; l1 = 21 <- t2 = 158 ; l2 = 21
t0 = 168 ; l0 = 20 <- t1 = 169 ; l1 = 20 <- t2 = 169 ; l2 = 21
t0 = 168 ; l0 = 20 <- t1 = 168 ; l1 = 21 <- t2 = 169 ; l2 = 21
t0 = 168 ; l0 = 20 <- t1 = 158 ; l1 = 20 <- t2 = 159 ; l2 = 20
t0 = 168 ; l0 = 20 <- t1 = 169 ; l1 = 20 <- t2 = 159 ; l2 = 20
t0 = 168 ; l0 = 20 <- t1 = 168 ; l1 = 21 <- t2 = 168 ; l2 = 22
t0 = 168 ; l0 = 20 <- t1 = 158 ; l1 = 20 <- t2 = 158 ; l2 = 21
t0 = 168 ; l0 = 20 <- t1 = 169 ; l1 = 20 <- t2 = 170 ; l2 = 20
