Testing endpoint tetr=82 and laci=19
t0 = 82 ; l0 = 20 <- t1 = 82 ; l1 = 21 <- t2 = 82 ; l2 = 22
t0 = 82 ; l0 = 20 <- t1 = 72 ; l1 = 20 <- t2 = 62 ; l2 = 20
t0 = 82 ; l0 = 20 <- t1 = 83 ; l1 = 20 <- t2 = 73 ; l2 = 20
t0 = 82 ; l0 = 20 <- t1 = 72 ; l1 = 20 <- t2 = 73 ; l2 = 20
t0 = 82 ; l0 = 20 <- t1 = 72 ; l1 = 20 <- t2 = 72 ; l2 = 21
t0 = 82 ; l0 = 20 <- t1 = 82 ; l1 = 21 <- t2 = 72 ; l2 = 21
t0 = 82 ; l0 = 20 <- t1 = 83 ; l1 = 20 <- t2 = 84 ; l2 = 20
t0 = 82 ; l0 = 20 <- t1 = 83 ; l1 = 20 <- t2 = 83 ; l2 = 21
t0 = 82 ; l0 = 20 <- t1 = 82 ; l1 = 21 <- t2 = 83 ; l2 = 21
