Testing endpoint tetr=117 and laci=19
t0 = 117 ; l0 = 20 <- t1 = 107 ; l1 = 20 <- t2 = 108 ; l2 = 20
t0 = 117 ; l0 = 20 <- t1 = 117 ; l1 = 21 <- t2 = 107 ; l2 = 21
t0 = 117 ; l0 = 20 <- t1 = 118 ; l1 = 20 <- t2 = 108 ; l2 = 20
t0 = 117 ; l0 = 20 <- t1 = 107 ; l1 = 20 <- t2 = 97 ; l2 = 20
t0 = 117 ; l0 = 20 <- t1 = 117 ; l1 = 21 <- t2 = 117 ; l2 = 22
t0 = 117 ; l0 = 20 <- t1 = 117 ; l1 = 21 <- t2 = 118 ; l2 = 21
t0 = 117 ; l0 = 20 <- t1 = 118 ; l1 = 20 <- t2 = 119 ; l2 = 20
t0 = 117 ; l0 = 20 <- t1 = 107 ; l1 = 20 <- t2 = 107 ; l2 = 21
t0 = 117 ; l0 = 20 <- t1 = 118 ; l1 = 20 <- t2 = 118 ; l2 = 21
