Testing endpoint tetr=58 and laci=19
t0 = 58 ; l0 = 20 <- t1 = 58 ; l1 = 21 <- t2 = 48 ; l2 = 21
t0 = 58 ; l0 = 20 <- t1 = 48 ; l1 = 20 <- t2 = 38 ; l2 = 20
t0 = 58 ; l0 = 20 <- t1 = 59 ; l1 = 20 <- t2 = 60 ; l2 = 20
t0 = 58 ; l0 = 20 <- t1 = 58 ; l1 = 21 <- t2 = 58 ; l2 = 22
t0 = 58 ; l0 = 20 <- t1 = 48 ; l1 = 20 <- t2 = 48 ; l2 = 21
t0 = 58 ; l0 = 20 <- t1 = 58 ; l1 = 21 <- t2 = 59 ; l2 = 21
t0 = 58 ; l0 = 20 <- t1 = 59 ; l1 = 20 <- t2 = 49 ; l2 = 20
t0 = 58 ; l0 = 20 <- t1 = 48 ; l1 = 20 <- t2 = 49 ; l2 = 20
t0 = 58 ; l0 = 20 <- t1 = 59 ; l1 = 20 <- t2 = 59 ; l2 = 21
