Testing endpoint tetr=109 and laci=19
t0 = 109 ; l0 = 20 <- t1 = 99 ; l1 = 20 <- t2 = 89 ; l2 = 20
t0 = 109 ; l0 = 20 <- t1 = 109 ; l1 = 21 <- t2 = 99 ; l2 = 21
t0 = 109 ; l0 = 20 <- t1 = 110 ; l1 = 20 <- t2 = 111 ; l2 = 20
t0 = 109 ; l0 = 20 <- t1 = 109 ; l1 = 21 <- t2 = 109 ; l2 = 22
t0 = 109 ; l0 = 20 <- t1 = 99 ; l1 = 20 <- t2 = 100 ; l2 = 20
t0 = 109 ; l0 = 20 <- t1 = 109 ; l1 = 21 <- t2 = 110 ; l2 = 21
t0 = 109 ; l0 = 20 <- t1 = 110 ; l1 = 20 <- t2 = 100 ; l2 = 20
t0 = 109 ; l0 = 20 <- t1 = 99 ; l1 = 20 <- t2 = 99 ; l2 = 21
t0 = 109 ; l0 = 20 <- t1 = 110 ; l1 = 20 <- t2 = 110 ; l2 = 21
