Testing endpoint tetr=160 and laci=19
t0 = 160 ; l0 = 20 <- t1 = 160 ; l1 = 21 <- t2 = 160 ; l2 = 22
t0 = 160 ; l0 = 20 <- t1 = 150 ; l1 = 20 <- t2 = 140 ; l2 = 20
t0 = 160 ; l0 = 20 <- t1 = 161 ; l1 = 20 <- t2 = 151 ; l2 = 20
t0 = 160 ; l0 = 20 <- t1 = 150 ; l1 = 20 <- t2 = 151 ; l2 = 20
t0 = 160 ; l0 = 20 <- t1 = 161 ; l1 = 20 <- t2 = 161 ; l2 = 21
t0 = 160 ; l0 = 20 <- t1 = 150 ; l1 = 20 <- t2 = 150 ; l2 = 21
t0 = 160 ; l0 = 20 <- t1 = 161 ; l1 = 20 <- t2 = 162 ; l2 = 20
t0 = 160 ; l0 = 20 <- t1 = 160 ; l1 = 21 <- t2 = 150 ; l2 = 21
t0 = 160 ; l0 = 20 <- t1 = 160 ; l1 = 21 <- t2 = 161 ; l2 = 21
