Testing endpoint tetr=43 and laci=11
t0 = 33 ; l0 = 11 <- t1 = 34 ; l1 = 11 <- t2 = 24 ; l2 = 11
t0 = 33 ; l0 = 11 <- t1 = 23 ; l1 = 11 <- t2 = 23 ; l2 = 12
t0 = 33 ; l0 = 11 <- t1 = 33 ; l1 = 12 <- t2 = 23 ; l2 = 12
t0 = 33 ; l0 = 11 <- t1 = 33 ; l1 = 12 <- t2 = 33 ; l2 = 13
t0 = 33 ; l0 = 11 <- t1 = 23 ; l1 = 11 <- t2 = 13 ; l2 = 11
t0 = 33 ; l0 = 11 <- t1 = 33 ; l1 = 1 <- t2 = 23 ; l2 = 1
t0 = 33 ; l0 = 11 <- t1 = 34 ; l1 = 11 <- t2 = 35 ; l2 = 11
t0 = 33 ; l0 = 11 <- t1 = 33 ; l1 = 12 <- t2 = 34 ; l2 = 12
t0 = 33 ; l0 = 11 <- t1 = 23 ; l1 = 11 <- t2 = 24 ; l2 = 11
t0 = 33 ; l0 = 11 <- t1 = 34 ; l1 = 11 <- t2 = 34 ; l2 = 12
t0 = 33 ; l0 = 11 <- t1 = 23 ; l1 = 11 <- t2 = 23 ; l2 = 1
t0 = 33 ; l0 = 11 <- t1 = 34 ; l1 = 11 <- t2 = 34 ; l2 = 1
t0 = 33 ; l0 = 11 <- t1 = 33 ; l1 = 1 <- t2 = 33 ; l2 = 2
t0 = 33 ; l0 = 11 <- t1 = 33 ; l1 = 1 <- t2 = 34 ; l2 = 1
t0 = 33 ; l0 = 11 <- t1 = 33 ; l1 = 12 <- t2 = 33 ; l2 = 2
