Testing endpoint tetr=43 and laci=19
t0 = 43 ; l0 = 20 <- t1 = 43 ; l1 = 21 <- t2 = 44 ; l2 = 21
t0 = 33 ; l0 = 19 <- t1 = 23 ; l1 = 19 <- t2 = 24 ; l2 = 19
t0 = 43 ; l0 = 20 <- t1 = 33 ; l1 = 20 <- t2 = 34 ; l2 = 20
t0 = 33 ; l0 = 19 <- t1 = 34 ; l1 = 19 <- t2 = 24 ; l2 = 19
t0 = 33 ; l0 = 19 <- t1 = 23 ; l1 = 19 <- t2 = 13 ; l2 = 19
t0 = 33 ; l0 = 19 <- t1 = 33 ; l1 = 20 <- t2 = 33 ; l2 = 21
t0 = 33 ; l0 = 19 <- t1 = 34 ; l1 = 19 <- t2 = 35 ; l2 = 19
t0 = 43 ; l0 = 20 <- t1 = 44 ; l1 = 20 <- t2 = 34 ; l2 = 20
t0 = 33 ; l0 = 19 <- t1 = 23 ; l1 = 19 <- t2 = 23 ; l2 = 20
t0 = 33 ; l0 = 19 <- t1 = 33 ; l1 = 9 <- t2 = 23 ; l2 = 9
t0 = 43 ; l0 = 20 <- t1 = 33 ; l1 = 20 <- t2 = 23 ; l2 = 20
t0 = 43 ; l0 = 20 <- t1 = 43 ; l1 = 21 <- t2 = 33 ; l2 = 21
t0 = 43 ; l0 = 20 <- t1 = 43 ; l1 = 21 <- t2 = 43 ; l2 = 22
t0 = 43 ; l0 = 20 <- t1 = 44 ; l1 = 20 <- t2 = 45 ; l2 = 20
t0 = 33 ; l0 = 19 <- t1 = 33 ; l1 = 20 <- t2 = 34 ; l2 = 20
t0 = 33 ; l0 = 19 <- t1 = 23 ; l1 = 19 <- t2 = 23 ; l2 = 9
t0 = 33 ; l0 = 19 <- t1 = 33 ; l1 = 20 <- t2 = 23 ; l2 = 20
t0 = 33 ; l0 = 19 <- t1 = 34 ; l1 = 19 <- t2 = 34 ; l2 = 20
t0 = 43 ; l0 = 20 <- t1 = 33 ; l1 = 20 <- t2 = 33 ; l2 = 21
t0 = 43 ; l0 = 20 <- t1 = 33 ; l1 = 20 <- t2 = 33 ; l2 = 10
t0 = 33 ; l0 = 19 <- t1 = 33 ; l1 = 9 <- t2 = 34 ; l2 = 9
t0 = 43 ; l0 = 20 <- t1 = 44 ; l1 = 20 <- t2 = 44 ; l2 = 21
t0 = 33 ; l0 = 19 <- t1 = 34 ; l1 = 19 <- t2 = 34 ; l2 = 9
t0 = 33 ; l0 = 19 <- t1 = 33 ; l1 = 9 <- t2 = 33 ; l2 = 10
t0 = 33 ; l0 = 19 <- t1 = 33 ; l1 = 20 <- t2 = 33 ; l2 = 10
