Testing endpoint tetr=44 and laci=11
t0 = 34 ; l0 = 11 <- t1 = 34 ; l1 = 12 <- t2 = 24 ; l2 = 12
t0 = 34 ; l0 = 11 <- t1 = 24 ; l1 = 11 <- t2 = 24 ; l2 = 12
t0 = 34 ; l0 = 11 <- t1 = 35 ; l1 = 11 <- t2 = 35 ; l2 = 12
t0 = 34 ; l0 = 11 <- t1 = 34 ; l1 = 1 <- t2 = 34 ; l2 = 2
t0 = 34 ; l0 = 11 <- t1 = 34 ; l1 = 12 <- t2 = 34 ; l2 = 13
t0 = 34 ; l0 = 11 <- t1 = 24 ; l1 = 11 <- t2 = 14 ; l2 = 11
t0 = 34 ; l0 = 11 <- t1 = 35 ; l1 = 11 <- t2 = 36 ; l2 = 11
t0 = 34 ; l0 = 11 <- t1 = 34 ; l1 = 12 <- t2 = 35 ; l2 = 12
t0 = 34 ; l0 = 11 <- t1 = 24 ; l1 = 11 <- t2 = 25 ; l2 = 11
t0 = 34 ; l0 = 11 <- t1 = 35 ; l1 = 11 <- t2 = 25 ; l2 = 11
t0 = 34 ; l0 = 11 <- t1 = 34 ; l1 = 1 <- t2 = 24 ; l2 = 1
t0 = 34 ; l0 = 11 <- t1 = 24 ; l1 = 11 <- t2 = 24 ; l2 = 1
t0 = 34 ; l0 = 11 <- t1 = 35 ; l1 = 11 <- t2 = 35 ; l2 = 1
t0 = 34 ; l0 = 11 <- t1 = 34 ; l1 = 1 <- t2 = 35 ; l2 = 1
t0 = 34 ; l0 = 11 <- t1 = 34 ; l1 = 12 <- t2 = 34 ; l2 = 2
