Testing endpoint tetr=41 and laci=15
t0 = 31 ; l0 = 15 <- t1 = 21 ; l1 = 15 <- t2 = 11 ; l2 = 15
t0 = 31 ; l0 = 15 <- t1 = 32 ; l1 = 15 <- t2 = 22 ; l2 = 15
t0 = 31 ; l0 = 15 <- t1 = 31 ; l1 = 5 <- t2 = 21 ; l2 = 5
t0 = 31 ; l0 = 15 <- t1 = 31 ; l1 = 16 <- t2 = 32 ; l2 = 16
t0 = 31 ; l0 = 15 <- t1 = 32 ; l1 = 15 <- t2 = 32 ; l2 = 16
t0 = 31 ; l0 = 15 <- t1 = 32 ; l1 = 15 <- t2 = 33 ; l2 = 15
t0 = 31 ; l0 = 15 <- t1 = 31 ; l1 = 16 <- t2 = 21 ; l2 = 16
t0 = 31 ; l0 = 15 <- t1 = 21 ; l1 = 15 <- t2 = 22 ; l2 = 15
t0 = 31 ; l0 = 15 <- t1 = 21 ; l1 = 15 <- t2 = 21 ; l2 = 16
t0 = 31 ; l0 = 15 <- t1 = 32 ; l1 = 15 <- t2 = 32 ; l2 = 5
t0 = 31 ; l0 = 15 <- t1 = 21 ; l1 = 15 <- t2 = 21 ; l2 = 5
t0 = 31 ; l0 = 15 <- t1 = 31 ; l1 = 16 <- t2 = 31 ; l2 = 6
t0 = 31 ; l0 = 15 <- t1 = 31 ; l1 = 16 <- t2 = 31 ; l2 = 17
t0 = 31 ; l0 = 15 <- t1 = 31 ; l1 = 5 <- t2 = 31 ; l2 = 6
t0 = 31 ; l0 = 15 <- t1 = 31 ; l1 = 5 <- t2 = 32 ; l2 = 5
