Testing endpoint tetr=169 and laci=19
t0 = 169 ; l0 = 20 <- t1 = 170 ; l1 = 20 <- t2 = 171 ; l2 = 20
t0 = 169 ; l0 = 20 <- t1 = 159 ; l1 = 20 <- t2 = 149 ; l2 = 20
t0 = 169 ; l0 = 20 <- t1 = 169 ; l1 = 21 <- t2 = 159 ; l2 = 21
t0 = 169 ; l0 = 20 <- t1 = 159 ; l1 = 20 <- t2 = 160 ; l2 = 20
t0 = 169 ; l0 = 20 <- t1 = 159 ; l1 = 20 <- t2 = 159 ; l2 = 21
t0 = 169 ; l0 = 20 <- t1 = 169 ; l1 = 21 <- t2 = 169 ; l2 = 22
t0 = 169 ; l0 = 20 <- t1 = 170 ; l1 = 20 <- t2 = 170 ; l2 = 21
t0 = 169 ; l0 = 20 <- t1 = 170 ; l1 = 20 <- t2 = 160 ; l2 = 20
t0 = 169 ; l0 = 20 <- t1 = 169 ; l1 = 21 <- t2 = 170 ; l2 = 21
