Testing endpoint tetr=176 and laci=19
t0 = 176 ; l0 = 20 <- t1 = 166 ; l1 = 20 <- t2 = 156 ; l2 = 20
t0 = 176 ; l0 = 20 <- t1 = 176 ; l1 = 21 <- t2 = 166 ; l2 = 21
t0 = 176 ; l0 = 20 <- t1 = 177 ; l1 = 20 <- t2 = 178 ; l2 = 20
t0 = 176 ; l0 = 20 <- t1 = 166 ; l1 = 20 <- t2 = 167 ; l2 = 20
t0 = 176 ; l0 = 20 <- t1 = 176 ; l1 = 21 <- t2 = 176 ; l2 = 22
t0 = 176 ; l0 = 20 <- t1 = 177 ; l1 = 20 <- t2 = 177 ; l2 = 21
t0 = 176 ; l0 = 20 <- t1 = 176 ; l1 = 21 <- t2 = 177 ; l2 = 21
t0 = 176 ; l0 = 20 <- t1 = 166 ; l1 = 20 <- t2 = 166 ; l2 = 21
t0 = 176 ; l0 = 20 <- t1 = 177 ; l1 = 20 <- t2 = 167 ; l2 = 20
