Testing endpoint tetr=88 and laci=19
t0 = 88 ; l0 = 20 <- t1 = 78 ; l1 = 20 <- t2 = 68 ; l2 = 20
t0 = 88 ; l0 = 20 <- t1 = 88 ; l1 = 21 <- t2 = 88 ; l2 = 22
t0 = 88 ; l0 = 20 <- t1 = 89 ; l1 = 20 <- t2 = 79 ; l2 = 20
t0 = 88 ; l0 = 20 <- t1 = 78 ; l1 = 20 <- t2 = 78 ; l2 = 21
t0 = 88 ; l0 = 20 <- t1 = 88 ; l1 = 21 <- t2 = 78 ; l2 = 21
t0 = 88 ; l0 = 20 <- t1 = 78 ; l1 = 20 <- t2 = 79 ; l2 = 20
t0 = 88 ; l0 = 20 <- t1 = 89 ; l1 = 20 <- t2 = 89 ; l2 = 21
t0 = 88 ; l0 = 20 <- t1 = 89 ; l1 = 20 <- t2 = 90 ; l2 = 20
t0 = 88 ; l0 = 20 <- t1 = 88 ; l1 = 21 <- t2 = 89 ; l2 = 21
