Testing endpoint tetr=144 and laci=19
t0 = 144 ; l0 = 20 <- t1 = 134 ; l1 = 20 <- t2 = 124 ; l2 = 20
t0 = 144 ; l0 = 20 <- t1 = 144 ; l1 = 21 <- t2 = 134 ; l2 = 21
t0 = 144 ; l0 = 20 <- t1 = 145 ; l1 = 20 <- t2 = 135 ; l2 = 20
t0 = 144 ; l0 = 20 <- t1 = 134 ; l1 = 20 <- t2 = 135 ; l2 = 20
t0 = 144 ; l0 = 20 <- t1 = 134 ; l1 = 20 <- t2 = 134 ; l2 = 21
t0 = 144 ; l0 = 20 <- t1 = 144 ; l1 = 21 <- t2 = 145 ; l2 = 21
t0 = 144 ; l0 = 20 <- t1 = 144 ; l1 = 21 <- t2 = 144 ; l2 = 22
t0 = 144 ; l0 = 20 <- t1 = 145 ; l1 = 20 <- t2 = 145 ; l2 = 21
t0 = 144 ; l0 = 20 <- t1 = 145 ; l1 = 20 <- t2 = 146 ; l2 = 20
