Testing endpoint tetr=201 and laci=19
t0 = 201 ; l0 = 20 <- t1 = 191 ; l1 = 20 <- t2 = 192 ; l2 = 20
t0 = 201 ; l0 = 20 <- t1 = 201 ; l1 = 21 <- t2 = 191 ; l2 = 21
t0 = 201 ; l0 = 20 <- t1 = 202 ; l1 = 20 <- t2 = 192 ; l2 = 20
t0 = 201 ; l0 = 20 <- t1 = 191 ; l1 = 20 <- t2 = 181 ; l2 = 20
t0 = 201 ; l0 = 20 <- t1 = 191 ; l1 = 20 <- t2 = 191 ; l2 = 21
t0 = 201 ; l0 = 20 <- t1 = 201 ; l1 = 21 <- t2 = 201 ; l2 = 22
t0 = 201 ; l0 = 20 <- t1 = 201 ; l1 = 20 <- t2 = 191 ; l2 = 20
t0 = 201 ; l0 = 20 <- t1 = 201 ; l1 = 20 <- t2 = 201 ; l2 = 20
t0 = 201 ; l0 = 20 <- t1 = 202 ; l1 = 20 <- t2 = 203 ; l2 = 20
t0 = 201 ; l0 = 20 <- t1 = 201 ; l1 = 21 <- t2 = 202 ; l2 = 21
t0 = 201 ; l0 = 20 <- t1 = 201 ; l1 = 20 <- t2 = 202 ; l2 = 20
t0 = 201 ; l0 = 20 <- t1 = 202 ; l1 = 20 <- t2 = 202 ; l2 = 21
t0 = 201 ; l0 = 20 <- t1 = 201 ; l1 = 20 <- t2 = 201 ; l2 = 21
t0 = 201 ; l0 = 20 <- t1 = 202 ; l1 = 20 <- t2 = 202 ; l2 = 20
t0 = 201 ; l0 = 20 <- t1 = 201 ; l1 = 21 <- t2 = 201 ; l2 = 21
