Testing endpoint tetr=101 and laci=19
t0 = 101 ; l0 = 20 <- t1 = 102 ; l1 = 20 <- t2 = 92 ; l2 = 20
t0 = 101 ; l0 = 20 <- t1 = 101 ; l1 = 21 <- t2 = 102 ; l2 = 21
t0 = 101 ; l0 = 20 <- t1 = 91 ; l1 = 20 <- t2 = 81 ; l2 = 20
t0 = 101 ; l0 = 20 <- t1 = 91 ; l1 = 20 <- t2 = 92 ; l2 = 20
t0 = 101 ; l0 = 20 <- t1 = 102 ; l1 = 20 <- t2 = 102 ; l2 = 21
t0 = 101 ; l0 = 20 <- t1 = 102 ; l1 = 20 <- t2 = 103 ; l2 = 20
t0 = 101 ; l0 = 20 <- t1 = 91 ; l1 = 20 <- t2 = 91 ; l2 = 21
t0 = 101 ; l0 = 20 <- t1 = 101 ; l1 = 21 <- t2 = 91 ; l2 = 21
t0 = 101 ; l0 = 20 <- t1 = 101 ; l1 = 21 <- t2 = 101 ; l2 = 22
