Testing endpoint tetr=139 and laci=19
t0 = 139 ; l0 = 20 <- t1 = 140 ; l1 = 20 <- t2 = 140 ; l2 = 21
t0 = 139 ; l0 = 20 <- t1 = 139 ; l1 = 21 <- t2 = 139 ; l2 = 22
t0 = 139 ; l0 = 20 <- t1 = 129 ; l1 = 20 <- t2 = 119 ; l2 = 20
t0 = 139 ; l0 = 20 <- t1 = 129 ; l1 = 20 <- t2 = 129 ; l2 = 21
t0 = 139 ; l0 = 20 <- t1 = 129 ; l1 = 20 <- t2 = 130 ; l2 = 20
t0 = 139 ; l0 = 20 <- t1 = 140 ; l1 = 20 <- t2 = 130 ; l2 = 20
t0 = 139 ; l0 = 20 <- t1 = 140 ; l1 = 20 <- t2 = 141 ; l2 = 20
t0 = 139 ; l0 = 20 <- t1 = 139 ; l1 = 21 <- t2 = 129 ; l2 = 21
t0 = 139 ; l0 = 20 <- t1 = 139 ; l1 = 21 <- t2 = 140 ; l2 = 21
