Testing endpoint tetr=61 and laci=19
t0 = 61 ; l0 = 20 <- t1 = 51 ; l1 = 20 <- t2 = 41 ; l2 = 20
t0 = 61 ; l0 = 20 <- t1 = 61 ; l1 = 21 <- t2 = 62 ; l2 = 21
t0 = 61 ; l0 = 20 <- t1 = 62 ; l1 = 20 <- t2 = 52 ; l2 = 20
t0 = 61 ; l0 = 20 <- t1 = 51 ; l1 = 20 <- t2 = 52 ; l2 = 20
t0 = 61 ; l0 = 20 <- t1 = 51 ; l1 = 20 <- t2 = 51 ; l2 = 21
t0 = 61 ; l0 = 20 <- t1 = 61 ; l1 = 21 <- t2 = 51 ; l2 = 21
t0 = 61 ; l0 = 20 <- t1 = 62 ; l1 = 20 <- t2 = 62 ; l2 = 21
t0 = 61 ; l0 = 20 <- t1 = 61 ; l1 = 21 <- t2 = 61 ; l2 = 22
t0 = 61 ; l0 = 20 <- t1 = 62 ; l1 = 20 <- t2 = 63 ; l2 = 20
