Testing endpoint tetr=98 and laci=19
t0 = 98 ; l0 = 20 <- t1 = 88 ; l1 = 20 <- t2 = 78 ; l2 = 20
t0 = 98 ; l0 = 20 <- t1 = 98 ; l1 = 21 <- t2 = 88 ; l2 = 21
t0 = 98 ; l0 = 20 <- t1 = 99 ; l1 = 20 <- t2 = 99 ; l2 = 21
t0 = 98 ; l0 = 20 <- t1 = 88 ; l1 = 20 <- t2 = 89 ; l2 = 20
t0 = 98 ; l0 = 20 <- t1 = 99 ; l1 = 20 <- t2 = 100 ; l2 = 20
t0 = 98 ; l0 = 20 <- t1 = 98 ; l1 = 21 <- t2 = 98 ; l2 = 22
t0 = 98 ; l0 = 20 <- t1 = 98 ; l1 = 21 <- t2 = 99 ; l2 = 21
t0 = 98 ; l0 = 20 <- t1 = 88 ; l1 = 20 <- t2 = 88 ; l2 = 21
t0 = 98 ; l0 = 20 <- t1 = 99 ; l1 = 20 <- t2 = 89 ; l2 = 20
