Testing endpoint tetr=46 and laci=19
t0 = 36 ; l0 = 19 <- t1 = 26 ; l1 = 19 <- t2 = 26 ; l2 = 20
t0 = 46 ; l0 = 20 <- t1 = 46 ; l1 = 21 <- t2 = 46 ; l2 = 22
t0 = 36 ; l0 = 19 <- t1 = 36 ; l1 = 20 <- t2 = 37 ; l2 = 20
t0 = 36 ; l0 = 19 <- t1 = 37 ; l1 = 19 <- t2 = 27 ; l2 = 19
t0 = 46 ; l0 = 20 <- t1 = 36 ; l1 = 20 <- t2 = 26 ; l2 = 20
t0 = 46 ; l0 = 20 <- t1 = 47 ; l1 = 20 <- t2 = 48 ; l2 = 20
t0 = 36 ; l0 = 19 <- t1 = 26 ; l1 = 19 <- t2 = 16 ; l2 = 19
t0 = 36 ; l0 = 19 <- t1 = 37 ; l1 = 19 <- t2 = 38 ; l2 = 19
t0 = 46 ; l0 = 20 <- t1 = 47 ; l1 = 20 <- t2 = 47 ; l2 = 21
t0 = 46 ; l0 = 20 <- t1 = 36 ; l1 = 20 <- t2 = 37 ; l2 = 20
t0 = 36 ; l0 = 19 <- t1 = 36 ; l1 = 9 <- t2 = 37 ; l2 = 9
t0 = 46 ; l0 = 20 <- t1 = 36 ; l1 = 20 <- t2 = 36 ; l2 = 10
t0 = 36 ; l0 = 19 <- t1 = 26 ; l1 = 19 <- t2 = 27 ; l2 = 19
t0 = 46 ; l0 = 20 <- t1 = 46 ; l1 = 21 <- t2 = 36 ; l2 = 21
t0 = 46 ; l0 = 20 <- t1 = 47 ; l1 = 20 <- t2 = 37 ; l2 = 20
t0 = 46 ; l0 = 20 <- t1 = 46 ; l1 = 21 <- t2 = 47 ; l2 = 21
t0 = 36 ; l0 = 19 <- t1 = 36 ; l1 = 20 <- t2 = 26 ; l2 = 20
t0 = 36 ; l0 = 19 <- t1 = 36 ; l1 = 20 <- t2 = 36 ; l2 = 21
t0 = 36 ; l0 = 19 <- t1 = 37 ; l1 = 19 <- t2 = 37 ; l2 = 20
t0 = 36 ; l0 = 19 <- t1 = 26 ; l1 = 19 <- t2 = 26 ; l2 = 9
t0 = 36 ; l0 = 19 <- t1 = 36 ; l1 = 9 <- t2 = 36 ; l2 = 10
t0 = 36 ; l0 = 19 <- t1 = 37 ; l1 = 19 <- t2 = 37 ; l2 = 9
t0 = 36 ; l0 = 19 <- t1 = 36 ; l1 = 20 <- t2 = 36 ; l2 = 10
t0 = 46 ; l0 = 20 <- t1 = 36 ; l1 = 20 <- t2 = 36 ; l2 = 21
t0 = 36 ; l0 = 19 <- t1 = 36 ; l1 = 9 <- t2 = 26 ; l2 = 9
