Testing endpoint tetr=49 and laci=15
t0 = 39 ; l0 = 15 <- t1 = 39 ; l1 = 16 <- t2 = 29 ; l2 = 16
t0 = 39 ; l0 = 15 <- t1 = 29 ; l1 = 15 <- t2 = 29 ; l2 = 16
t0 = 39 ; l0 = 15 <- t1 = 40 ; l1 = 15 <- t2 = 40 ; l2 = 16
t0 = 39 ; l0 = 15 <- t1 = 39 ; l1 = 16 <- t2 = 39 ; l2 = 17
t0 = 39 ; l0 = 15 <- t1 = 29 ; l1 = 15 <- t2 = 19 ; l2 = 15
t0 = 39 ; l0 = 15 <- t1 = 39 ; l1 = 16 <- t2 = 40 ; l2 = 16
t0 = 39 ; l0 = 15 <- t1 = 29 ; l1 = 15 <- t2 = 30 ; l2 = 15
t0 = 39 ; l0 = 15 <- t1 = 40 ; l1 = 15 <- t2 = 30 ; l2 = 15
t0 = 39 ; l0 = 15 <- t1 = 39 ; l1 = 5 <- t2 = 29 ; l2 = 5
t0 = 39 ; l0 = 15 <- t1 = 39 ; l1 = 5 <- t2 = 39 ; l2 = 6
t0 = 39 ; l0 = 15 <- t1 = 29 ; l1 = 15 <- t2 = 29 ; l2 = 5
t0 = 39 ; l0 = 15 <- t1 = 39 ; l1 = 5 <- t2 = 40 ; l2 = 5
t0 = 39 ; l0 = 15 <- t1 = 40 ; l1 = 15 <- t2 = 40 ; l2 = 5
t0 = 39 ; l0 = 15 <- t1 = 39 ; l1 = 16 <- t2 = 39 ; l2 = 6
