Testing endpoint tetr=44 and laci=15
t0 = 34 ; l0 = 15 <- t1 = 34 ; l1 = 16 <- t2 = 34 ; l2 = 17
t0 = 34 ; l0 = 15 <- t1 = 24 ; l1 = 15 <- t2 = 24 ; l2 = 16
t0 = 34 ; l0 = 15 <- t1 = 35 ; l1 = 15 <- t2 = 35 ; l2 = 16
t0 = 34 ; l0 = 15 <- t1 = 34 ; l1 = 16 <- t2 = 24 ; l2 = 16
t0 = 34 ; l0 = 15 <- t1 = 24 ; l1 = 15 <- t2 = 14 ; l2 = 15
t0 = 34 ; l0 = 15 <- t1 = 24 ; l1 = 15 <- t2 = 25 ; l2 = 15
t0 = 34 ; l0 = 15 <- t1 = 35 ; l1 = 15 <- t2 = 25 ; l2 = 15
t0 = 34 ; l0 = 15 <- t1 = 35 ; l1 = 15 <- t2 = 36 ; l2 = 15
t0 = 34 ; l0 = 15 <- t1 = 34 ; l1 = 5 <- t2 = 24 ; l2 = 5
t0 = 34 ; l0 = 15 <- t1 = 24 ; l1 = 15 <- t2 = 24 ; l2 = 5
t0 = 34 ; l0 = 15 <- t1 = 34 ; l1 = 5 <- t2 = 34 ; l2 = 6
t0 = 34 ; l0 = 15 <- t1 = 34 ; l1 = 16 <- t2 = 35 ; l2 = 16
t0 = 34 ; l0 = 15 <- t1 = 34 ; l1 = 16 <- t2 = 34 ; l2 = 6
t0 = 34 ; l0 = 15 <- t1 = 34 ; l1 = 5 <- t2 = 35 ; l2 = 5
t0 = 34 ; l0 = 15 <- t1 = 35 ; l1 = 15 <- t2 = 35 ; l2 = 5
