Testing endpoint tetr=166 and laci=19
t0 = 166 ; l0 = 20 <- t1 = 156 ; l1 = 20 <- t2 = 146 ; l2 = 20
t0 = 166 ; l0 = 20 <- t1 = 166 ; l1 = 21 <- t2 = 156 ; l2 = 21
t0 = 166 ; l0 = 20 <- t1 = 167 ; l1 = 20 <- t2 = 168 ; l2 = 20
t0 = 166 ; l0 = 20 <- t1 = 156 ; l1 = 20 <- t2 = 156 ; l2 = 21
t0 = 166 ; l0 = 20 <- t1 = 166 ; l1 = 21 <- t2 = 166 ; l2 = 22
t0 = 166 ; l0 = 20 <- t1 = 167 ; l1 = 20 <- t2 = 157 ; l2 = 20
t0 = 166 ; l0 = 20 <- t1 = 166 ; l1 = 21 <- t2 = 167 ; l2 = 21
t0 = 166 ; l0 = 20 <- t1 = 156 ; l1 = 20 <- t2 = 157 ; l2 = 20
t0 = 166 ; l0 = 20 <- t1 = 167 ; l1 = 20 <- t2 = 167 ; l2 = 21
