Testing endpoint tetr=47 and laci=15
t0 = 37 ; l0 = 15 <- t1 = 37 ; l1 = 16 <- t2 = 27 ; l2 = 16
t0 = 37 ; l0 = 15 <- t1 = 27 ; l1 = 15 <- t2 = 27 ; l2 = 16
t0 = 37 ; l0 = 15 <- t1 = 38 ; l1 = 15 <- t2 = 38 ; l2 = 16
t0 = 37 ; l0 = 15 <- t1 = 37 ; l1 = 16 <- t2 = 37 ; l2 = 17
t0 = 37 ; l0 = 15 <- t1 = 27 ; l1 = 15 <- t2 = 17 ; l2 = 15
t0 = 37 ; l0 = 15 <- t1 = 37 ; l1 = 16 <- t2 = 38 ; l2 = 16
t0 = 37 ; l0 = 15 <- t1 = 38 ; l1 = 15 <- t2 = 28 ; l2 = 15
t0 = 37 ; l0 = 15 <- t1 = 38 ; l1 = 15 <- t2 = 39 ; l2 = 15
t0 = 37 ; l0 = 15 <- t1 = 27 ; l1 = 15 <- t2 = 28 ; l2 = 15
t0 = 37 ; l0 = 15 <- t1 = 37 ; l1 = 5 <- t2 = 37 ; l2 = 6
t0 = 37 ; l0 = 15 <- t1 = 37 ; l1 = 16 <- t2 = 37 ; l2 = 6
t0 = 37 ; l0 = 15 <- t1 = 37 ; l1 = 5 <- t2 = 38 ; l2 = 5
t0 = 37 ; l0 = 15 <- t1 = 38 ; l1 = 15 <- t2 = 38 ; l2 = 5
t0 = 37 ; l0 = 15 <- t1 = 37 ; l1 = 5 <- t2 = 27 ; l2 = 5
t0 = 37 ; l0 = 15 <- t1 = 27 ; l1 = 15 <- t2 = 27 ; l2 = 5
