Testing endpoint tetr=50 and laci=13
t0 = 40 ; l0 = 13 <- t1 = 40 ; l1 = 14 <- t2 = 40 ; l2 = 15
t0 = 40 ; l0 = 13 <- t1 = 30 ; l1 = 13 <- t2 = 30 ; l2 = 14
t0 = 40 ; l0 = 13 <- t1 = 40 ; l1 = 14 <- t2 = 30 ; l2 = 14
t0 = 40 ; l0 = 13 <- t1 = 30 ; l1 = 13 <- t2 = 20 ; l2 = 13
t0 = 40 ; l0 = 13 <- t1 = 30 ; l1 = 13 <- t2 = 31 ; l2 = 13
t0 = 40 ; l0 = 13 <- t1 = 40 ; l1 = 14 <- t2 = 40 ; l2 = 4
t0 = 40 ; l0 = 13 <- t1 = 40 ; l1 = 3 <- t2 = 30 ; l2 = 3
t0 = 40 ; l0 = 13 <- t1 = 40 ; l1 = 3 <- t2 = 40 ; l2 = 4
t0 = 40 ; l0 = 13 <- t1 = 30 ; l1 = 13 <- t2 = 30 ; l2 = 3
