Testing endpoint tetr=164 and laci=19
t0 = 164 ; l0 = 20 <- t1 = 165 ; l1 = 20 <- t2 = 155 ; l2 = 20
t0 = 164 ; l0 = 20 <- t1 = 154 ; l1 = 20 <- t2 = 144 ; l2 = 20
t0 = 164 ; l0 = 20 <- t1 = 164 ; l1 = 21 <- t2 = 164 ; l2 = 22
t0 = 164 ; l0 = 20 <- t1 = 154 ; l1 = 20 <- t2 = 155 ; l2 = 20
t0 = 164 ; l0 = 20 <- t1 = 165 ; l1 = 20 <- t2 = 166 ; l2 = 20
t0 = 164 ; l0 = 20 <- t1 = 165 ; l1 = 20 <- t2 = 165 ; l2 = 21
t0 = 164 ; l0 = 20 <- t1 = 154 ; l1 = 20 <- t2 = 154 ; l2 = 21
t0 = 164 ; l0 = 20 <- t1 = 164 ; l1 = 21 <- t2 = 165 ; l2 = 21
t0 = 164 ; l0 = 20 <- t1 = 164 ; l1 = 21 <- t2 = 154 ; l2 = 21
