Testing endpoint tetr=41 and laci=2
t0 = 31 ; l0 = 2 <- t1 = 21 ; l1 = 2 <- t2 = 11 ; l2 = 2
t0 = 31 ; l0 = 2 <- t1 = 32 ; l1 = 2 <- t2 = 22 ; l2 = 2
t0 = 31 ; l0 = 2 <- t1 = 31 ; l1 = 3 <- t2 = 21 ; l2 = 3
t0 = 31 ; l0 = 2 <- t1 = 21 ; l1 = 2 <- t2 = 22 ; l2 = 2
t0 = 31 ; l0 = 2 <- t1 = 32 ; l1 = 2 <- t2 = 33 ; l2 = 2
t0 = 31 ; l0 = 2 <- t1 = 31 ; l1 = 3 <- t2 = 32 ; l2 = 3
t0 = 31 ; l0 = 2 <- t1 = 31 ; l1 = 3 <- t2 = 31 ; l2 = 4
t0 = 31 ; l0 = 2 <- t1 = 21 ; l1 = 2 <- t2 = 21 ; l2 = 3
t0 = 31 ; l0 = 2 <- t1 = 32 ; l1 = 2 <- t2 = 32 ; l2 = 3
