Testing endpoint tetr=138 and laci=19
t0 = 138 ; l0 = 20 <- t1 = 128 ; l1 = 20 <- t2 = 118 ; l2 = 20
t0 = 138 ; l0 = 20 <- t1 = 138 ; l1 = 21 <- t2 = 138 ; l2 = 22
t0 = 138 ; l0 = 20 <- t1 = 139 ; l1 = 20 <- t2 = 140 ; l2 = 20
t0 = 138 ; l0 = 20 <- t1 = 128 ; l1 = 20 <- t2 = 129 ; l2 = 20
t0 = 138 ; l0 = 20 <- t1 = 138 ; l1 = 21 <- t2 = 128 ; l2 = 21
t0 = 138 ; l0 = 20 <- t1 = 138 ; l1 = 21 <- t2 = 139 ; l2 = 21
t0 = 138 ; l0 = 20 <- t1 = 128 ; l1 = 20 <- t2 = 128 ; l2 = 21
t0 = 138 ; l0 = 20 <- t1 = 139 ; l1 = 20 <- t2 = 129 ; l2 = 20
t0 = 138 ; l0 = 20 <- t1 = 139 ; l1 = 20 <- t2 = 139 ; l2 = 21
