Testing endpoint tetr=149 and laci=19
t0 = 149 ; l0 = 20 <- t1 = 149 ; l1 = 21 <- t2 = 149 ; l2 = 22
t0 = 149 ; l0 = 20 <- t1 = 139 ; l1 = 20 <- t2 = 129 ; l2 = 20
t0 = 149 ; l0 = 20 <- t1 = 150 ; l1 = 20 <- t2 = 140 ; l2 = 20
t0 = 149 ; l0 = 20 <- t1 = 150 ; l1 = 20 <- t2 = 151 ; l2 = 20
t0 = 149 ; l0 = 20 <- t1 = 149 ; l1 = 21 <- t2 = 139 ; l2 = 21
t0 = 149 ; l0 = 20 <- t1 = 139 ; l1 = 20 <- t2 = 140 ; l2 = 20
t0 = 149 ; l0 = 20 <- t1 = 150 ; l1 = 20 <- t2 = 150 ; l2 = 21
t0 = 149 ; l0 = 20 <- t1 = 139 ; l1 = 20 <- t2 = 139 ; l2 = 21
t0 = 149 ; l0 = 20 <- t1 = 149 ; l1 = 21 <- t2 = 150 ; l2 = 21
