Testing endpoint tetr=50 and laci=12
t0 = 40 ; l0 = 12 <- t1 = 40 ; l1 = 13 <- t2 = 40 ; l2 = 14
t0 = 40 ; l0 = 12 <- t1 = 30 ; l1 = 12 <- t2 = 30 ; l2 = 13
t0 = 40 ; l0 = 12 <- t1 = 40 ; l1 = 13 <- t2 = 30 ; l2 = 13
t0 = 40 ; l0 = 12 <- t1 = 30 ; l1 = 12 <- t2 = 20 ; l2 = 12
t0 = 40 ; l0 = 12 <- t1 = 30 ; l1 = 12 <- t2 = 31 ; l2 = 12
t0 = 40 ; l0 = 12 <- t1 = 40 ; l1 = 2 <- t2 = 40 ; l2 = 3
t0 = 40 ; l0 = 12 <- t1 = 30 ; l1 = 12 <- t2 = 30 ; l2 = 2
t0 = 40 ; l0 = 12 <- t1 = 40 ; l1 = 2 <- t2 = 30 ; l2 = 2
t0 = 40 ; l0 = 12 <- t1 = 40 ; l1 = 13 <- t2 = 40 ; l2 = 3
